Date,Weight,Nutrition,Exercise,Sleep,Hygiene,Food,source_file,source_sheet,Date_raw
,,,60 Lateral Raises,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Health\Health.xlsx,Health,
,,,60 Kettle Twists,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Health\Health.xlsx,Health,
,,,,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Health\Health.xlsx,Health,
,,,60 Bicep Curls,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Health\Health.xlsx,Health,
,,,60 Shoulder Press,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Health\Health.xlsx,Health,
2025-10-14,,,,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Relationship\Relationship.xlsx,Relationship,45944
2025-10-14,,,,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Wealth\Wealth.xlsx,Expenditure,45944
,,,,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Wealth\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Wealth\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Wealth\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Wealth\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Wealth\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Wealth\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\THE CYCLE CONTINOUES\Wealth\Wealth.xlsx,Expenditure,
2025-08-11,,,,,,,C:\Users\anbal\Downloads\tenrifis\Hobby\Hobby.xlsx,PC Gaming,45880
2025-11-22,126.4,2 Electrolyte Drink,60 Bicep Curls,07:00:00,Brush,,C:\Users\anbal\Downloads\Tamilakam\Health\Health.xlsx,Health,45983
,,Cod Liver Oil,60 Shoulder Press,,Bath,,C:\Users\anbal\Downloads\Tamilakam\Health\Health.xlsx,Health,
,,2 Black Coffee,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Tamilakam\Health\Health.xlsx,Health,
,,70 Pumpkin Seeds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Tamilakam\Health\Health.xlsx,Health,
,,20 Almonds,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Tamilakam\Health\Health.xlsx,Health,
,,Skyr,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Tamilakam\Health\Health.xlsx,Health,
,,Chicken Biryani,8000 steps,,,,C:\Users\anbal\Downloads\Tamilakam\Health\Health.xlsx,Health,
2025-11-22,,,,,,,C:\Users\anbal\Downloads\Tamilakam\Mental Health\Mental Health.xlsx,Addiction,45983
,,,,,,,C:\Users\anbal\Downloads\Tamilakam\Mental Health\Mental Health.xlsx,Addiction,
,,,,,,,C:\Users\anbal\Downloads\Tamilakam\Mental Health\Mental Health.xlsx,Addiction,
,,,,,,,C:\Users\anbal\Downloads\Tamilakam\Mental Health\Mental Health.xlsx,Addiction,
,,,,,,,C:\Users\anbal\Downloads\Tamilakam\Mental Health\Mental Health.xlsx,Addiction,
,,,,,,,C:\Users\anbal\Downloads\Tamilakam\Mental Health\Mental Health.xlsx,Addiction,
2025-12-08,,,,,,,C:\Users\anbal\Downloads\systemmmm\Hobby\Hobby.xlsx,TV Series,45999
,,,,,,,C:\Users\anbal\Downloads\systemmmm\Hobby\Hobby.xlsx,TV Series,
,,,,,,,C:\Users\anbal\Downloads\systemmmm\Hobby\Hobby.xlsx,TV Series,
,,,,,,,C:\Users\anbal\Downloads\systemmmm\Hobby\Hobby.xlsx,TV Series,
,,,,,,,C:\Users\anbal\Downloads\systemmmm\Hobby\Hobby.xlsx,TV Series,
,,,,,,,C:\Users\anbal\Downloads\systemmmm\Hobby\Hobby.xlsx,TV Series,
,,,,,,,C:\Users\anbal\Downloads\systemmmm\Hobby\Hobby.xlsx,TV Series,
,,,,,,,C:\Users\anbal\Downloads\systemmmm\Hobby\Hobby.xlsx,TV Series,
2025-11-02,130.6,Electrolyte Drink,,11:30:00,,,C:\Users\anbal\Downloads\slaverry\Health\Health.xlsx,Health,45963
,,Black Coffee,,,,,C:\Users\anbal\Downloads\slaverry\Health\Health.xlsx,Health,
,,Cod Liver Oil,,,,,C:\Users\anbal\Downloads\slaverry\Health\Health.xlsx,Health,
,,105 Almonds,,,,,C:\Users\anbal\Downloads\slaverry\Health\Health.xlsx,Health,
,,Chicken Wings Fry,,,,,C:\Users\anbal\Downloads\slaverry\Health\Health.xlsx,Health,
,,Spinach,,,,,C:\Users\anbal\Downloads\slaverry\Health\Health.xlsx,Health,
,,,,,,,C:\Users\anbal\Downloads\slaverry\Health\Health.xlsx,Health,
2025-11-03,,Electrolyte Drink,,,,,C:\Users\anbal\Downloads\slaverry\Health\Health.xlsx,Health,45964
,,Black Coffee,,,,,C:\Users\anbal\Downloads\slaverry\Health\Health.xlsx,Health,
,,Cod Liver Oil,,,,,C:\Users\anbal\Downloads\slaverry\Health\Health.xlsx,Health,
,,60 Almonds,,,,,C:\Users\anbal\Downloads\slaverry\Health\Health.xlsx,Health,
2025-11-02,,,,,,,C:\Users\anbal\Downloads\slaverry\Relationship\Relationship.xlsx,Relationship,45963
,,,,,,,C:\Users\anbal\Downloads\slaverry\Relationship\Relationship.xlsx,Relationship,
2025-10-26,,,,,,,C:\Users\anbal\Downloads\setback\Career\Career.xlsx,Job Application,45956
,,,,,,,C:\Users\anbal\Downloads\setback\Career\Career.xlsx,Job Application,
,,,,,,,C:\Users\anbal\Downloads\setback\Career\Career.xlsx,Job Application,
,,,,,,,C:\Users\anbal\Downloads\setback\Career\Career.xlsx,Job Application,
2025-10-26,129.2,2 Electrolyte Drink,60 Bicep Curls,10:00:00,,,C:\Users\anbal\Downloads\setback\Health\Health.xlsx,Health,45956
,,2 Black Coffee,60 Shoulder Press,,,,C:\Users\anbal\Downloads\setback\Health\Health.xlsx,Health,
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\setback\Health\Health.xlsx,Health,
,,60 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\setback\Health\Health.xlsx,Health,
,,Spinach,60 Kettle Twists,,,,C:\Users\anbal\Downloads\setback\Health\Health.xlsx,Health,
,,Chicken Wings Gravy,60 Kettle Swings,,,,C:\Users\anbal\Downloads\setback\Health\Health.xlsx,Health,
,,Yogurt,11200 steps,,,,C:\Users\anbal\Downloads\setback\Health\Health.xlsx,Health,
2025-10-27,128.6,Electrolyte Drink,120 Bicep Curls,,,,C:\Users\anbal\Downloads\setback\Health\Health.xlsx,Health,45957
,,Black Coffee,120 Shoulder Press,,,,C:\Users\anbal\Downloads\setback\Health\Health.xlsx,Health,
,,Cod Liver Oil,40 Lateral Raises,,,,C:\Users\anbal\Downloads\setback\Health\Health.xlsx,Health,
,,20 Almonds,,,,,C:\Users\anbal\Downloads\setback\Health\Health.xlsx,Health,
2025-10-26,,,,,,,C:\Users\anbal\Downloads\setback\Mental Health\Mental Health.xlsx,Wirehead,45956
2025-10-26,,,,,,,C:\Users\anbal\Downloads\setback\Relationship\Relationship.xlsx,Relationship,45956
2025-10-26,,,,,,,C:\Users\anbal\Downloads\setback\Wealth\Wealth.xlsx,Expenditure,45956
,,,,,,,C:\Users\anbal\Downloads\setback\Wealth\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\setback\Wealth\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\setback\Wealth\Wealth.xlsx,Expenditure,
2025-10-22,,,,10:30:00,,,C:\Users\anbal\Downloads\samayal\Health\Health.xlsx,Health,45952
2025-06-29,135,4L water,60 Bicep Curls,06:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\3 crores\Routine.xlsx,Health,45837
,,Electrolyte Drink,60 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\3 crores\Routine.xlsx,Health,
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\3 crores\Routine.xlsx,Health,
,,Black Coffee,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\3 crores\Routine.xlsx,Health,
,,20 Almonds,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\3 crores\Routine.xlsx,Health,
,,50 Pumpkin seeds,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\3 crores\Routine.xlsx,Health,
,,Spinach,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\3 crores\Routine.xlsx,Health,
,,Chicken Gravy,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\3 crores\Routine.xlsx,Health,
2025-07-13,134.4,2 Black Coffee,60 Bicep Curls,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\ALIENZZZ\Health.xlsx,Health,45851
,,2 Electrolyte Drink,60 Shoulder Press,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\ALIENZZZ\Health.xlsx,Health,
,,Cod Liver Oil,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\ALIENZZZ\Health.xlsx,Health,
,,20 Pumpkin seeds,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\ALIENZZZ\Health.xlsx,Health,
,,20 Almonds,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\ALIENZZZ\Health.xlsx,Health,
,,Spinach,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\ALIENZZZ\Health.xlsx,Health,
,,Chicken Gravy,10000 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\ALIENZZZ\Health.xlsx,Health,
,,8L water,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\ALIENZZZ\Health.xlsx,Health,
2025-07-17,132.2,8L water,60 Bicep Curls,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,45855
,,2 Black Coffee,60 Shoulder Press,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,3 Electrolyte Drink,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,Cod Liver Oil,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,260 Pumpkin seeds,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,40 Almonds,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,Spinach,8300 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,Chicken Gravy,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,2 Aloo Tikki,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
2025-07-18,131.4,10L water,100 Bicep Curls,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,45856
,,Black Coffee,100 Shoulder Press,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,Electrolyte Drink,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,Whey Protein,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,Cod Liver Oil,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,390 Pumpkin seeds,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,20 Almonds,10000 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,Spinach,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,Chicken Gravy,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,Coke Zero Vanilla,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
2025-07-19,131,6L water,100 Bicep Curls,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,45857
,,3 Electrolyte Drink,100 Shoulder Press,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,2 Black Coffee,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,Whey Protein,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,Cod Liver Oil,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,20 Almonds,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,40 Cashews,8700 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,160 Pumpkin seeds,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,Spinach,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,Radish Paratha,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
,,Chicken Gravy,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Health.xlsx,Health,
2025-07-17,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Hobby.xlsx,Comics,45855
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Hobby.xlsx,Comics,
2025-07-18,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Hobby.xlsx,Comics,45856
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Hobby.xlsx,Comics,
2025-07-19,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Hobby.xlsx,Comics,45857
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Hobby.xlsx,Comics,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Hobby.xlsx,Comics,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Hobby.xlsx,Comics,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Career focused\Hobby.xlsx,Comics,
2025-07-08,133.4,Cod Liver Oil,60 Bicep Curls,06:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\dolun\Health.xlsx,Health,45846
,,Electrolyte Drink,60 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\dolun\Health.xlsx,Health,
,,Black Coffee,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\dolun\Health.xlsx,Health,
,,20 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\dolun\Health.xlsx,Health,
,,Rice and Chicken Gravy,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\dolun\Health.xlsx,Health,
,,,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\dolun\Health.xlsx,Health,
2025-07-08,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\dolun\Hobby.xlsx,Movies,45846
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\dolun\Hobby.xlsx,Movies,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\dolun\Hobby.xlsx,Movies,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\dolun\Hobby.xlsx,Movies,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\dolun\Hobby.xlsx,Movies,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\dolun\Hobby.xlsx,Movies,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\dolun\Hobby.xlsx,Movies,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\dolun\Hobby.xlsx,Movies,
2025-07-16,131.6,8L water,100 Bicep Curls,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\DOOMED TO FAIL\Health.xlsx,Health,45854
,,2 Black Coffee,100 Shoulder Press,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\DOOMED TO FAIL\Health.xlsx,Health,
,,2 Electrolyte Drink,100 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\DOOMED TO FAIL\Health.xlsx,Health,
,,Cod Liver Oil,20 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\DOOMED TO FAIL\Health.xlsx,Health,
,,400 Pumpkin seeds,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\DOOMED TO FAIL\Health.xlsx,Health,
,,30 Almonds,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\DOOMED TO FAIL\Health.xlsx,Health,
,,Chicken Wings,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\DOOMED TO FAIL\Health.xlsx,Health,
2025-07-16,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\DOOMED TO FAIL\Hobby.xlsx,Anime,45854
2025-07-03,134.2,Black Coffee,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\DOPAMINE SLAVE\Routine.xlsx,Health,45841
,,Electrolyte Drink,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\DOPAMINE SLAVE\Routine.xlsx,Health,
,,Cod Liver Oil,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\DOPAMINE SLAVE\Routine.xlsx,Health,
,,40 Almonds,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\DOPAMINE SLAVE\Routine.xlsx,Health,
,,Spinach,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\DOPAMINE SLAVE\Routine.xlsx,Health,
,,4L water,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\DOPAMINE SLAVE\Routine.xlsx,Health,
2025-07-11,133.2,8L water,80 Bicep Curls,08:30:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Health.xlsx,Health,45849
,,2 Black Coffee,60 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Health.xlsx,Health,
,,2 Electrolyte Drink,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Health.xlsx,Health,
,,Cod Liver Oil,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Health.xlsx,Health,
,,330 Pumpkin seeds,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Health.xlsx,Health,
,,20 Almonds,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Health.xlsx,Health,
,,Spinach,10000 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Health.xlsx,Health,
,,Chicken Gravy,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Health.xlsx,Health,
,,Protein Shake,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Health.xlsx,Health,
,,Vitamin water,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Health.xlsx,Health,
,,7 up Zero,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Health.xlsx,Health,
,,Roasted Nuts,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Health.xlsx,Health,
2025-07-11,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Hobby.xlsx,Movie,45849
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Hobby.xlsx,Movie,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Hobby.xlsx,Movie,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Hobby.xlsx,Movie,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Hobby.xlsx,Movie,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Hobby.xlsx,Movie,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Hobby.xlsx,Movie,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Hobby.xlsx,Movie,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Hobby.xlsx,Movie,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Hobby.xlsx,Movie,
2025-07-11,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Hobby.xlsx,Movie,45849
2025-07-11,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Relationship.xlsx,Relationship,45849
2025-07-11,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Wealth.xlsx,Expenditure,45849
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\eren yaeagerwoken\Wealth.xlsx,Expenditure,
2025-07-04,136.2,,60 Bicep Curls,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Game\Health.xlsx,Health,45842
,,,60 Shoulder Press,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Game\Health.xlsx,Health,
,,,20 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Game\Health.xlsx,Health,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Game\Health.xlsx,Health,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Game\Health.xlsx,Health,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Game\Health.xlsx,Health,
2025-07-09,134,8L water,100 Bicep Curls,06:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\I hate hollywood\Health.xlsx,Health,45847
,,2 Black Coffee,120 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\I hate hollywood\Health.xlsx,Health,
,,2 Electrolyte Drink,100 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\I hate hollywood\Health.xlsx,Health,
,,Cod Liver Oil,60 Shoulder Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\I hate hollywood\Health.xlsx,Health,
,,20 Almonds,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\I hate hollywood\Health.xlsx,Health,
,,Spinach,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\I hate hollywood\Health.xlsx,Health,
,,Chicken Gravy,11300 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\I hate hollywood\Health.xlsx,Health,
,,7 up pink,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\I hate hollywood\Health.xlsx,Health,
,,Vitamin Water,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\I hate hollywood\Health.xlsx,Health,
2025-07-10,133.8,8L water,120 Bicep Curls,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\I hate hollywood\Health.xlsx,Health,45848
,,2 Black Coffee,120 Shoulder Press,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\I hate hollywood\Health.xlsx,Health,
,,Electrolyte Drink,120 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\I hate hollywood\Health.xlsx,Health,
,,Cod Liver Oil,60 Shoulder Press,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\I hate hollywood\Health.xlsx,Health,
,,50 Pumpkin seeds,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\I hate hollywood\Health.xlsx,Health,
,,20 Almonds,30 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\I hate hollywood\Health.xlsx,Health,
,,Spinach,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\I hate hollywood\Health.xlsx,Health,
2025-07-09,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\I hate hollywood\Wealth.xlsx,Wealth,45847
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\I hate hollywood\Wealth.xlsx,Wealth,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\I hate hollywood\Wealth.xlsx,Wealth,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\I hate hollywood\Wealth.xlsx,Wealth,
,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\I hate hollywood\Wealth.xlsx,Wealth,
2025-07-02,134.2,4L water,60 Bicep Curls,08:30:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Monkey mode\Health.xlsx,Health,45840
,,Electrolyte Drink,60 Shoulder Press,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Monkey mode\Health.xlsx,Health,
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Monkey mode\Health.xlsx,Health,
,,20 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Monkey mode\Health.xlsx,Health,
,,Black Coffee,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Monkey mode\Health.xlsx,Health,
,,150 Pumpkin Seeds,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Monkey mode\Health.xlsx,Health,
,,Baby Leaves,14700 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Monkey mode\Health.xlsx,Health,
,,5 Chicken Drumsticks,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Monkey mode\Health.xlsx,Health,
,,Coke Zero Vanilla,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Monkey mode\Health.xlsx,Health,
,,Vitamin Water,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Monkey mode\Health.xlsx,Health,
2025-07-02,,,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Monkey mode\Hobby.xlsx,TV Series,45840
2025-07-15,133,2 Black Coffee,60 Bicep Curls,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\PERFECT ALIEN\Health.xlsx,Health,45853
,,2 Electrolyte Drink,60 Shoulder Press,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\PERFECT ALIEN\Health.xlsx,Health,
,,Cod Liver Oil,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\PERFECT ALIEN\Health.xlsx,Health,
