Date,Weight,Nutrition,Exercise,Sleep,Hygiene,Food,source_file,source_sheet
,,Spinach,100 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Chicken Soup,100 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,5 Brazil Nuts,13800 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,7 Chewing Gum,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Vitamin Water Drink,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45806,146.2,Black Coffee,60 Bicep Curls,07:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,2 Electrolyte Drink,60 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,20 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,5 Brazil Nuts,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Chicken Gravy,10000 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45807,146,2 Black Coffee,60 Bicep Curls,07:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,3 Electrolyte Drink,60 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,20 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,2 Brazil Nuts,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Chicken Wings,12300 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45808,144.2,2 Black Coffee,60 Bicep Curls,07:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,2 Electrolyte Drink,60 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,20 Almonds,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,5 Brazil Nuts,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Rajma Gravy,12500 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Paneer Matar Masala,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Rice,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Potato Gravy,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Fanta Apple Flavour,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Vitamin Water Drink,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45809,143.8,Black Coffee,60 Bicep Curls,07:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,3 Electrolyte Drink,60 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,20 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,8 Brazil Nuts,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Chicken Wings,10300 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,3 BBQ Chicken Skewers,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45810,145,2 Black Coffee,100 Bicep Curls,07:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,3 Electrolyte Drink,100 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,20 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,3 Brazil Nuts,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Chicken Gravy,14000 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45811,143.6,2 Black Coffee,60 Bicep Curls,07:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,3 Electrolyte Drink,60 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,20 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,3 Brazil Nuts,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Chicken Gravy,11700 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Veggie Protein Crunch,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Chicken Goujon,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Fanta Apple Flavour,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Club Tropical,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,4 Mutton Chops,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45812,144.2,Black Coffee,100 Bicep Curls,07:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,2 Electrolyte Drink,100 Shoulder Press,22:30:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,20 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,3 Brazil Nuts,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,4 Mutton Chops,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45813,142.2,2 Black Coffee,60 Bicep Curls,06:30:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,2 Electrolyte Drink,60 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,20 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,5 Brazil Nuts,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Chicken Gravy,10600 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Vitamin Water,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,2 Veggie Crunch,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Chicken Bites,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cookie Protein Bar,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Club Tropical,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45814,143.4,Black Coffee,60 Bicep Curls,09:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,2 Electrolyte Drink,60 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,30 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,5 Brazil Nuts,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Chicken Gravy,13400 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Club Tropical,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Vitamin Water,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Pizza,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Magnum Almond,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45815,144,Black Coffee,100 Bicep Curls,08:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,2 Electrolyte Drink,100 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,100 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,20 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,3 Brazil Nuts,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,6 Chicken Drumsticks,100 Punch,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,,15600 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45816,142.8,2 Black Coffee,60 Bicep Curls,07:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,2 Electrolyte Drink,60 Shoulder Press,22:30:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,35 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,30 Cashews,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,3 Brazil Nuts,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach,20200 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,6 Chicken Drumsticks,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45817,143.6,Black Coffee,100 Bicep Curls,07:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,2 Electrolyte Drink,60 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,70 Cashews,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,20 Almonds,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach and Kale,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Chicken Gravy,11200 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Vitamin Water,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45818,143.4,Black Coffee,60 Bicep Curls,07:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Electrolyte Drink,60 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,20 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach and Kale,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Chicken Gravy,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Fanta Apple Flavour,10000 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Sprite Zero,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45819,142.8,2 Black Coffee,80 Bicep Curls,07:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,2 Electrolyte Drink,60 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,43 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach and Kale,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Chicken Gravy,80 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,,10200 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45820,142,2 Black Coffee,60 Bicep Curls,07:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,2 Electrolyte Drink,60 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,20 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach and Kale,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Chicken Gravy,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,,10200 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45821,141.8,Black Coffee,60 Bicep Curls,07:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,3 Electrolyte Drink,60 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,25 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach and Kale,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,6 Chicken Drumsticks,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Veggie Protein Crunch,15400 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Sprite Zero,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45822,140.2,2 Black Coffee,100 Bicep Curls,07:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,3 Electrolyte Drink,100 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,100 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,45 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,6 Chicken Drumsticks,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Vitamin Water,16300 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Sprite Zero,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45823,140.6,2 Black Coffee,60 Bicep Curls,07:30:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,3 Electrolyte Drink,60 Shoulder Press,23:59:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,20 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Chicken Gravy,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,,10800 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45824,140,Black Coffee,100 Bicep Curls,06:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,3 Electrolyte Drink,100 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,100 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,20 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Chicken Gravy,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,,10900 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45825,139.8,2 Black Coffee,60 Bicep Curls,08:05:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,3 Electrolyte Drink,60 Shoulder Press,22:30:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,20 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Curd,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Chicken Gravy,13600 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45826,139.6,Black Coffee,60 Bicep Curls,06:20:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Electrolyte Drink,60 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,60 Lateral Raises,06:45:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,20 Almonds,60 Single Arm Row,10:00:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Curd,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Chicken Gravy,12400 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,7 up pink,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Fanta Apple Flavour,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Nankhatai,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Siu Mai Dumplings,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45827,140,2 Black Coffee,60 Bicep Curls,Wake up: 06:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,2 Electrolyte Drink,60 Shoulder Press,Eating start: 06:30,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,60 Lateral Raises,Eating end: 11:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,20 Almonds,60 Single Arm Row,Sleep: 22:45,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Chicken Gravy,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,1 Mutton Chops,14600 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45828,138.6,Black Coffee,60 Bicep Curls,Wake up: 06:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,2 Electrolyte Drink,60 Shoulder Press,Eating start: 06:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,60 Lateral Raises,Eating end: 20:30,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,65 Almonds,60 Single Arm Row,Sleep: 22:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,4 Mutton Chops,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Vitamin Water,12000 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Vegetable Dumplings,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Miso Soup,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45829,140.6,2 Black Coffee,60 Bicep Curls,Wake up: 6:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,3 Electrolyte Drink,60 Shoulder Press,Eat start: 8:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Cod Liver Oil,60 Lateral Raises,Eat end: 13:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,20 Almonds,60 Single Arm Row,!Sleep: 22:00,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Spinach,60 Kettle Twists,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Chicken Gravy,60 Kettle Swings,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,7 up pink,12500 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Club Tropical,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
,,Veggie Protein Crunch,,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Routine.xlsx,Routine
45830,138.6,,60 Bicep Curls,06:00:00,Brush,Cod Liver Oil,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health
,,,60 Shoulder Press,22:45:00,Bath,2 Electrolyte Drink,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health
,,,60 Lateral Raises,,,2 Coffee,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health
,,,60 Single Arm Row,,,55 Almonds,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health
,,,60 Kettle Twists,,,Spinach,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health
,,,60 Kettle Swings,,,Chicken gravy,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health
,,,10000 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health
45831,137.4,,60 Bicep Curls,06:00:00,Brush,2 Coffee,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health
,,,60 Shoulder Press,22:45:00,Bath,2 Electrolyte Drink,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health
,,,60 Lateral Raises,,,Cod Liver Oil,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health
,,,60 Single Arm Row,,,40 Almonds,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health
,,,60 Kettle Twists,,,Spinach,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health
,,,60 Kettle Swings,,,Chicken gravy,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health
,,,10000 steps,,,,C:\Users\anbal\Downloads\Sairam Anbalagan\Survive and Reproduce.xlsx,Health
